amanufacturer,bmodel,cderivative,dncap_safetystar_rating,encap_safetyadult_occupants%_score,fncap_safetychild_occupants%_score,gncap_safetypedestrians%_score,hncap_safetysafety_assist%_score
MERCEDES-BENZ,B CLASS DIESEL HATCHBACK,B200d Sport Executive 5dr Auto,5,96,90,78,75
MERCEDES-BENZ,B CLASS HATCHBACK,B200 AMG Line Executive 5dr Auto,5,96,90,78,75
MERCEDES-BENZ,B CLASS HATCHBACK,B200 AMG Line Premium 5dr Auto,5,96,90,78,75
MERCEDES-BENZ,B CLASS HATCHBACK,B200 AMG Line Premium Plus 5dr Auto,5,96,90,78,75
MERCEDES-BENZ,B CLASS HATCHBACK,B200 Sport Executive 5dr Auto,5,96,90,78,75
MERCEDES-BENZ,C CLASS AMG ESTATE,C43 [421] 4Matic Edition Midnight 5dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS AMG ESTATE,C43 [421] 4Matic Night Ed Premium + 5dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS AMG ESTATE,C43 [421] 4Matic Premium 5dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS AMG ESTATE,C63 S e 4Matic+ Carbon Edition 5dr MCT,5,93,89,80,82
MERCEDES-BENZ,C CLASS AMG ESTATE,C63 S e 4Matic+ Night Ed Premium + 5dr MCT,5,93,89,80,82
MERCEDES-BENZ,C CLASS AMG SALOON,C43 [421] 4Matic Edition Midnight 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS AMG SALOON,C43 [421] 4Matic Night Ed Premium + 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS AMG SALOON,C43 [421] 4Matic Premium 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS AMG SALOON,C63 S e 4Matic+ Carbon Edition 4dr MCT,5,93,89,80,82
MERCEDES-BENZ,C CLASS AMG SALOON,C63 S e 4Matic+ Night Ed Premium + 4dr MCT,5,93,89,80,82
MERCEDES-BENZ,C CLASS DIESEL ESTATE,C220d [197] AMG Line 5dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS DIESEL ESTATE,C220d [197] AMG Line Premium 5dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS DIESEL ESTATE,C220d [197] AMG Line Premium Plus 5dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS DIESEL ESTATE,C300d AMG Line Premium [Pan Roof] 5dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS DIESEL ESTATE,C300d AMG Line Premium Plus 5dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS DIESEL ESTATE,C300de AMG Line Premium [Pan Roof] 5dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS DIESEL ESTATE,C300de AMG Line Premium Plus 5dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS DIESEL ESTATE,C300de Urban Edition 5dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS DIESEL SALOON,C220d [197] AMG Line 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS DIESEL SALOON,C220d [197] AMG Line Premium 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS DIESEL SALOON,C220d [197] AMG Line Premium Plus 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS DIESEL SALOON,C300d AMG Line Premium [Pan Roof] 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS DIESEL SALOON,C300d AMG Line Premium Plus 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS DIESEL SALOON,C300de AMG Line 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS DIESEL SALOON,C300de AMG Line Premium [Pan Roof] 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS DIESEL SALOON,C300de AMG Line Premium Plus 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS DIESEL SALOON,C300de Urban Edition 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS ESTATE,C200 AMG Line 5dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS ESTATE,C200 AMG Line Premium [Pan Roof] 5dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS ESTATE,C200 AMG Line Premium Plus 5dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS ESTATE,C300 AMG Line Premium [Pan Roof] 5dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS ESTATE,C300 AMG Line Premium Plus 5dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS ESTATE,C300e AMG Line Premium [Pan Roof] 5dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS ESTATE,C300e AMG Line Premium Plus 5dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS ESTATE,C300e Urban Edition 5dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS SALOON,C200 AMG Line 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS SALOON,C200 AMG Line Premium [Pan Roof] 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS SALOON,C200 AMG Line Premium Plus 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS SALOON,C300 AMG Line Premium [Pan Roof] 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS SALOON,C300 AMG Line Premium Plus 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS SALOON,C300e AMG Line 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS SALOON,C300e AMG Line Premium [Pan Roof] 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS SALOON,C300e AMG Line Premium Plus 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,C CLASS SALOON,C300e Urban Edition 4dr 9G-Tronic,5,93,89,80,82
MERCEDES-BENZ,CLA AMG COUPE,CLA 35 Premium 4Matic 4dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA AMG COUPE,CLA 35 Premium Plus 4Matic 4dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA AMG COUPE,CLA 35 Touring Edition 4Matic 4dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA AMG COUPE,CLA 45 S 4Matic+ Plus 4dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA AMG SHOOTING BRAKE,CLA 35 Premium 4Matic 5dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA AMG SHOOTING BRAKE,CLA 35 Premium Plus 4Matic 5dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA AMG SHOOTING BRAKE,CLA 45 S 4Matic+ Plus 5dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA COUPE,CLA 180 AMG Line Executive 4dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA COUPE,CLA 180 AMG Line Premium 4dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA COUPE,CLA 180 AMG Line Premium Plus 4dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA COUPE,CLA 180 Sport Edition 4dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA COUPE,CLA 180 Sport Executive 4dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA COUPE,CLA 200 AMG Line Executive 4dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA COUPE,CLA 200 AMG Line Premium 4dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA COUPE,CLA 200 AMG Line Premium Plus 4dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA COUPE,CLA 200 Sport Executive 4dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA COUPE,CLA 250e AMG Line Executive 4dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA COUPE,CLA 250e AMG Line Premium 4dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA COUPE,CLA 250e AMG Line Premium Plus 4dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA DIESEL COUPE,CLA 220d AMG Line Executive 4dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA DIESEL COUPE,CLA 220d AMG Line Premium 4dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA DIESEL COUPE,CLA 220d AMG Line Premium Plus 4dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA DIESEL COUPE,CLA 220d Sport Executive 4dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA DIESEL SHOOTING BRAKE,CLA 220d AMG Line Executive 5dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA DIESEL SHOOTING BRAKE,CLA 220d AMG Line Premium 5dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA DIESEL SHOOTING BRAKE,CLA 220d AMG Line Premium Plus 5dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA DIESEL SHOOTING BRAKE,CLA 220d Sport Executive 5dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA SHOOTING BRAKE,CLA 180 AMG Line Executive 5dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA SHOOTING BRAKE,CLA 180 AMG Line Premium 5dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA SHOOTING BRAKE,CLA 180 AMG Line Premium Plus 5dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA SHOOTING BRAKE,CLA 180 Sport Executive 5dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA SHOOTING BRAKE,CLA 200 AMG Line Executive 5dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA SHOOTING BRAKE,CLA 200 AMG Line Premium 5dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA SHOOTING BRAKE,CLA 200 AMG Line Premium Plus 5dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA SHOOTING BRAKE,CLA 200 Sport Executive 5dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA SHOOTING BRAKE,CLA 250e AMG Line Executive 5dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA SHOOTING BRAKE,CLA 250e AMG Line Premium 5dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,CLA SHOOTING BRAKE,CLA 250e AMG Line Premium Plus 5dr Tip Auto,5,96,91,91,75
MERCEDES-BENZ,E CLASS AMG ESTATE,E53 4Matic+ Night Edition Prem+ 5dr TCT,5,92,90,84,87
MERCEDES-BENZ,E CLASS AMG ESTATE,E53 4Matic+ Premium 5dr TCT,5,92,90,84,87
MERCEDES-BENZ,E CLASS AMG SALOON,E53 4Matic+ Night Edition Prem+ 4dr TCT,5,92,90,84,87
MERCEDES-BENZ,E CLASS AMG SALOON,E53 4Matic+ Premium 4dr TCT,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL ESTATE,E220d AMG Line Premium 5dr 9G-Tronic [Pan Roof],5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL ESTATE,E220d AMG Line Premium Plus 5dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL ESTATE,E220d Exclusive Premium 5dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL ESTATE,E220d Exclusive Premium Plus 5dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL ESTATE,E220d Urban Edition 5dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL ESTATE,E300de AMG Line Premium 5dr 9G-Tronic [Pan Roof],5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL ESTATE,E300de AMG Line Premium Plus 5dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL ESTATE,E300de Exclusive Premium 5dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL ESTATE,E300de Exclusive Premium Plus 5dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL ESTATE,E300de Urban Edition 5dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL ESTATE,E450d 4M AMG Line Premium 5dr 9G-Tronic [Pan Roof],5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL ESTATE,E450d 4Matic AMG Line Premium Plus 5dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL ESTATE,E450d 4Matic Exclusive Premium 5dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL ESTATE,E450d 4Matic Exclusive Premium Plus 5dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL SALOON,E220d AMG Line Premium 4dr 9G-Tronic [Pan Roof],5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL SALOON,E220d AMG Line Premium Plus 4dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL SALOON,E220d Exclusive Premium 4dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL SALOON,E220d Exclusive Premium Plus 4dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL SALOON,E220d Urban Edition 4dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL SALOON,E300de AMG Line Premium 4dr 9G-Tronic [Pan Roof],5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL SALOON,E300de AMG Line Premium Plus 4dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL SALOON,E300de Exclusive Premium 4dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL SALOON,E300de Exclusive Premium Plus 4dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL SALOON,E300de Urban Edition 4dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL SALOON,E450d 4M AMG Line Premium 4dr 9G-Tronic [Pan Roof],5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL SALOON,E450d 4Matic AMG Line Premium Plus 4dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL SALOON,E450d 4Matic Exclusive Premium 4dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS DIESEL SALOON,E450d 4Matic Exclusive Premium Plus 4dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS ESTATE,E200 AMG Line Premium 5dr 9G-Tronic [Pan Roof],5,92,90,84,87
MERCEDES-BENZ,E CLASS ESTATE,E200 AMG Line Premium Plus 5dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS ESTATE,E200 Exclusive Premium 5dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS ESTATE,E200 Exclusive Premium Plus 5dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS ESTATE,E200 Urban Edition 5dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS ESTATE,E300e AMG Line Premium 5dr 9G-Tronic [Pan Roof],5,92,90,84,87
MERCEDES-BENZ,E CLASS ESTATE,E300e AMG Line Premium Plus 5dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS ESTATE,E300e Exclusive Premium 5dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS ESTATE,E300e Exclusive Premium Plus 5dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS ESTATE,E300e Urban Edition 5dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS SALOON,E200 AMG Line Premium 4dr 9G-Tronic [Pan Roof],5,92,90,84,87
MERCEDES-BENZ,E CLASS SALOON,E200 AMG Line Premium Plus 4dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS SALOON,E200 Exclusive Premium 4dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS SALOON,E200 Exclusive Premium Plus 4dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS SALOON,E200 Urban Edition 4dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS SALOON,E300e AMG Line Premium 4dr 9G-Tronic [Pan Roof],5,92,90,84,87
MERCEDES-BENZ,E CLASS SALOON,E300e AMG Line Premium Plus 4dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS SALOON,E300e Exclusive Premium 4dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS SALOON,E300e Exclusive Premium Plus 4dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,E CLASS SALOON,E300e Urban Edition 4dr 9G-Tronic,5,92,90,84,87
MERCEDES-BENZ,EQA HATCHBACK,EQA 250+ 140kW AMG Line Prem Plus 70.5kWh 5dr Auto,5,97,90,81,75
MERCEDES-BENZ,EQA HATCHBACK,EQA 250+ 140kW AMG Line Premium 70.5kWh 5dr Auto,5,97,90,81,75
MERCEDES-BENZ,EQA HATCHBACK,EQA 250+ 140kW Sport Executive 70.5kWh 5dr Auto,5,97,90,81,75
MERCEDES-BENZ,EQA HATCHBACK,EQA 300 4M 168kW AMG Line Executive 70.5kWh 5dr At,5,97,90,81,75
MERCEDES-BENZ,EQA HATCHBACK,EQA 300 4M 168kW AMG Line Prem Plus 70.5kWh 5dr At,5,97,90,81,75
MERCEDES-BENZ,EQA HATCHBACK,EQA 300 4M 168kW AMG Line Premium 70.5kWh 5dr Auto,5,97,90,81,75
MERCEDES-BENZ,EQA HATCHBACK SPECIAL EDITION,EQA 250+ 140kW Urban Edition 70.5kWh 5dr Auto,5,97,90,81,75
MERCEDES-BENZ,EQB ESTATE,EQB 250+ 140kW AMG Line Prem Plus 70.5kWh 5dr Auto,5,95,91,78,74
MERCEDES-BENZ,EQB ESTATE,EQB 250+ 140kW AMG Line Premium 70.5kWh 5dr Auto,5,95,91,78,74
MERCEDES-BENZ,EQB ESTATE,EQB 250+ 140kW Sport Executive 70.5kWh 5dr Auto,5,95,91,78,74
MERCEDES-BENZ,EQB ESTATE,EQB 300 4M 168kW AMG Line Executive 70.5kWh 5dr At,5,95,91,78,74
MERCEDES-BENZ,EQB ESTATE,EQB 300 4M 168kW AMG Line Prem Plus 70.5kWh 5dr At,5,95,91,78,74
MERCEDES-BENZ,EQB ESTATE,EQB 300 4M 168kW AMG Line Premium 70.5kWh 5dr Auto,5,95,91,78,74
MERCEDES-BENZ,EQB ESTATE SPECIAL EDITION,EQB 250+ 140kW Urban Edition 70.5kWh 5dr Auto,5,95,91,78,74
MERCEDES-BENZ,EQE AMG ESTATE,E53 4Matic+ 460kW Night Ed Premium+ 91kWh 5dr Auto,5,87,90,80,85
MERCEDES-BENZ,EQE AMG ESTATE,E53 4Matic+ 460kW Night Edition 91kWh 5dr Auto,5,87,90,80,85
MERCEDES-BENZ,EQE AMG SALOON,"E53 4Matic+ 460kW Night Ed 91kWh 4dr Auto [20""]",5,95,91,83,81
MERCEDES-BENZ,EQE AMG SALOON,E53 4Matic+ 460kW Night Ed Premium+ 91kWh 4dr Auto,5,95,91,83,81
MERCEDES-BENZ,EQE ESTATE,350 4M 235kW AMG Line Night Ed Prem 91kWh 5dr Auto,5,87,90,80,85
MERCEDES-BENZ,EQE ESTATE,350 4M 235kW AMG Line Night Ed Prem+ 91kWh 5dr At,5,87,90,80,85
MERCEDES-BENZ,EQE ESTATE,350+ 235kW AMG Line Night Ed Prem 96kWh 5dr Auto,5,87,90,80,85
MERCEDES-BENZ,EQE ESTATE,350+ 235kW AMG Line Night Ed Prem+ 96kWh 5dr Auto,5,87,90,80,85
MERCEDES-BENZ,EQE ESTATE,500 4M 330kW AMG Line Night Ed Prem 96kWh 5dr Auto,5,87,90,80,85
MERCEDES-BENZ,EQE ESTATE,500 4M 330kW AMG Line Night Ed Prem+ 96kWh 5dr At,5,87,90,80,85
MERCEDES-BENZ,EQE SALOON,EQE 350+ 235kW AMG Line Edition 96kWh 4dr Auto,5,95,91,83,81
MERCEDES-BENZ,EQE SALOON,EQE 350+ 235kW AMG Line Nt Ed Prem 96kWh 4dr Auto,5,95,91,83,81
MERCEDES-BENZ,EQE SALOON,EQE 350+ 235kW AMG Line Nt Ed Prem+ 96kWh 4dr Auto,5,95,91,83,81
MERCEDES-BENZ,EQE SALOON,EQE 350+ 235kW Sport Edition 96kWh 4dr Auto,5,95,91,83,81
MERCEDES-BENZ,EQE SALOON,EQE 500 4M 330kW AMG Line Edition 91kWh 4dr Auto,5,95,91,83,81
MERCEDES-BENZ,EQE SALOON,EQE 500 4M 330kW AMG Line Nt Ed Prem+ 91kWh 4dr At,5,95,91,83,81
MERCEDES-BENZ,EQE SALOON,EQE 500 4M 330kW AMG Ln Night Ed Prem 91kWh 4dr At,5,95,91,83,81
MERCEDES-BENZ,EQS ESTATE,EQS 450 4M 265kW AMG Line Premium+ 118kWh 5dr Auto,5,96,91,76,80
MERCEDES-BENZ,EQS ESTATE,EQS 450 4M 265kW Business Class 118kWh 5dr Auto,5,96,91,76,80
MERCEDES-BENZ,EQS ESTATE,EQS 580 4M 400kW AMG Line Premium+ 118kWh 5dr Auto,5,96,91,76,80
MERCEDES-BENZ,EQS ESTATE,EQS 580 4M 400kW Business Class 118kWh 5dr Auto,5,96,91,76,80
MERCEDES-BENZ,EQS ESTATE,Maybach 680 484kW 1st Class Night 118kWh 5dr Auto,5,96,91,76,80
MERCEDES-BENZ,EQS ESTATE,Maybach EQS 680 484kW First Class 118kWh 5dr Auto,5,96,91,76,80
MERCEDES-BENZ,EQS SALOON,EQS 350 215kW AMG Line Premium 96kWh 4dr Auto,5,96,91,76,80
MERCEDES-BENZ,EQS SALOON,EQS 350 215kW AMG Line Premium+ 96kWh 4dr Auto,5,96,91,76,80
MERCEDES-BENZ,EQS SALOON,EQS 350 215kW Business Class 96kWh 4dr Auto,5,96,91,76,80
MERCEDES-BENZ,EQS SALOON,EQS 450 4M 265kW AMG Line Premium 118kWh 4dr Auto,5,96,91,76,80
MERCEDES-BENZ,EQS SALOON,EQS 450 4M 265kW AMG Line Premium+ 118kWh 4dr Auto,5,96,91,76,80
MERCEDES-BENZ,EQS SALOON,EQS 450 4M 265kW Business Class 118kWh 4dr Auto,5,96,91,76,80
MERCEDES-BENZ,EQS SALOON,EQS 450+ 265kW AMG Line Premium 118kWh 4dr Auto,5,96,91,76,80
MERCEDES-BENZ,EQS SALOON,EQS 450+ 265kW AMG Line Premium+ 118kWh 4dr Auto,5,96,91,76,80
MERCEDES-BENZ,EQS SALOON,EQS 450+ 265kW Business Class 118kWh 4dr Auto,5,96,91,76,80
MERCEDES-BENZ,G CLASS AMG STATION WAGON,G63 5dr 9G-Tronic,5,90,83,78,72
MERCEDES-BENZ,G CLASS AMG STATION WAGON SPECIAL EDITIONS,G63 Carbon Edition 5dr 9G-Tronic,5,90,83,78,72
MERCEDES-BENZ,G CLASS AMG STATION WAGON SPECIAL EDITIONS,G63 Magno Edition 5dr 9G-Tronic,5,90,83,78,72
MERCEDES-BENZ,G CLASS AMG STATION WAGON SPECIAL EDITIONS,G63 Manufaktur Edition 5dr 9G-Tronic,5,90,83,78,72
MERCEDES-BENZ,G CLASS DIESEL STATION WAGON,G450d AMG Line Premium Plus 5dr 9G-Tronic,5,90,83,78,72
MERCEDES-BENZ,G CLASS ELECTRIC STATION WAGON,G 580 432kW EQ Tech AMG Line Prem+ 116kWh 5dr Auto,5,90,83,78,72
MERCEDES-BENZ,G CLASS STATION WAGON,G500 AMG Line Premium Plus 5dr 9G-Tronic,5,90,83,78,72
MERCEDES-BENZ,GLA AMG HATCHBACK,GLA 35 4Matic Premium 5dr Auto,5,96,90,79,75
MERCEDES-BENZ,GLA AMG HATCHBACK,GLA 35 4Matic Premium Plus 5dr Auto,5,96,90,79,75
MERCEDES-BENZ,GLA AMG HATCHBACK,GLA 45 S 4Matic+ Plus 5dr Auto,5,96,90,79,75
MERCEDES-BENZ,GLA DIESEL HATCHBACK,GLA 200d AMG Line Executive 5dr Auto,5,96,90,79,75
MERCEDES-BENZ,GLA DIESEL HATCHBACK,GLA 200d AMG Line Premium 5dr Auto,5,96,90,79,75
MERCEDES-BENZ,GLA DIESEL HATCHBACK,GLA 200d AMG Line Premium Plus 5dr Auto,5,96,90,79,75
MERCEDES-BENZ,GLA DIESEL HATCHBACK,GLA 200d Sport Executive 5dr Auto,5,96,90,79,75
MERCEDES-BENZ,GLA DIESEL HATCHBACK,GLA 220d 4Matic AMG Line Executive 5dr Auto,5,96,90,79,75
MERCEDES-BENZ,GLA DIESEL HATCHBACK,GLA 220d 4Matic AMG Line Premium 5dr Auto,5,96,90,79,75
MERCEDES-BENZ,GLA DIESEL HATCHBACK,GLA 220d 4Matic AMG Line Premium Plus 5dr Auto,5,96,90,79,75
MERCEDES-BENZ,GLA HATCHBACK,GLA 200 AMG Line Executive 5dr Auto,5,96,90,79,75
MERCEDES-BENZ,GLA HATCHBACK,GLA 200 AMG Line Premium 5dr Auto,5,96,90,79,75
MERCEDES-BENZ,GLA HATCHBACK,GLA 200 AMG Line Premium Plus 5dr Auto,5,96,90,79,75
MERCEDES-BENZ,GLA HATCHBACK,GLA 200 Sport Executive 5dr Auto,5,96,90,79,75
MERCEDES-BENZ,GLA HATCHBACK,GLA 250e AMG Line Executive 5dr Auto,5,96,90,79,75
MERCEDES-BENZ,GLA HATCHBACK,GLA 250e AMG Line Premium 5dr Auto,5,96,90,79,75
MERCEDES-BENZ,GLA HATCHBACK,GLA 250e AMG Line Premium Plus 5dr Auto,5,96,90,79,75
MERCEDES-BENZ,GLA HATCHBACK SPECIAL EDITION,GLA 180 Sport Edition 5dr Auto,5,96,90,79,75
MERCEDES-BENZ,GLB DIESEL ESTATE,GLB 200d AMG Line Executive 5dr 8G-Tronic,5,92,88,78,74
MERCEDES-BENZ,GLB DIESEL ESTATE,GLB 200d AMG Line Premium 5dr 8G-Tronic,5,92,88,78,74
MERCEDES-BENZ,GLB DIESEL ESTATE,GLB 200d AMG Line Premium Plus 5dr 8G-Tronic,5,92,88,78,74
MERCEDES-BENZ,GLB DIESEL ESTATE,GLB 200d Sport Executive 5dr 8G-Tronic,5,92,88,78,74
MERCEDES-BENZ,GLB DIESEL ESTATE,GLB 220d 4Matic AMG Line Executive 5dr 8G-Tronic,5,92,88,78,74
MERCEDES-BENZ,GLB DIESEL ESTATE,GLB 220d 4Matic AMG Line Premium + 5dr 8G-Tronic,5,92,88,78,74
MERCEDES-BENZ,GLB DIESEL ESTATE,GLB 220d 4Matic AMG Line Premium 5dr 8G-Tronic,5,92,88,78,74
MERCEDES-BENZ,GLB ESTATE,GLB 200 AMG Line Executive 5dr 7G-Tronic,5,92,88,78,74
MERCEDES-BENZ,GLB ESTATE,GLB 200 AMG Line Premium 5dr 7G-Tronic,5,92,88,78,74
MERCEDES-BENZ,GLB ESTATE,GLB 200 AMG Line Premium Plus 5dr 7G-Tronic,5,92,88,78,74
MERCEDES-BENZ,GLB ESTATE,GLB 200 Sport Executive 5dr 7G-Tronic,5,92,88,78,74
MERCEDES-BENZ,GLC AMG COUPE,GLC 43 4Matic Premium [Pan roof] 5dr MCT,5,95,89,82,71
